First battle of Cape Finisterre,1747,1747
Battle of Lauffeld,1747,
Battle of Assietta,1747,1747
Siege of Bergen op Zoom,1747,1747
Second battle of Cape Finisterre,1747,1747
Battle of Santiago de Cuba,1748,
Battle of Havana,1748,1748
John Fries's Rebellion,1750,,
Battle of Kathio,1750,1750,
Battle of Arcot,1751,1751,
Battle of Arnee,1751,,
Battle of Chingleput,1752,1752,
Raid on Pickawillany,1752,,
Fort Presque Isle,1753,,
French and Indian War,1754,1763,
French and Indian Wars,1754,1763,
Sixty Years' War,1754,,
Battle of Jumonville Glen,1754,1754,
Battle of the Great Meadows,1754,1754,
Battle of Fort Beauséjour,1755,1755,
Action of 8 June 1755,1755,,
Braddock expedition,1755,1755,
Battle of the Monongahela,1755,,800
Battle of Petitcodiac,1755,
Battle of Lake George,1755,1755
Seven Years' War,1756,1763
Guaraní War,1756,1756
Siege of Minorca,1756,
Siege of Pirna,1756,
Battle of Fort Bull,1756,1756
Battle of Great Cacapon,1756,1756
Battle of Minorca,1756,1756
Battle of Fort Oswego,1756,1756
Kittanning Expedition,1756,1756
Battle of Lobositz,1756,
Battle of Khresili,1757,
Battle of Chandannagar,1757,
Invasion of Hanover,1757,1757
Battle on Snowshoes,1757,
The battle of Bobbili,1757,
Louisbourg Expedition,1757,1757
Battle of Reichenberg,1757,
Siege of Prague,1757,
Battle of Prague,1757,
Battle of Kolin,1757,
Battle of Plassey,1757,1757
Battle of Hastenbeck,1757,1757
Battle of Sabbath Day Point,1757,1757
Battle of Fort William Henry,1757,1757
Battle of Gross-Jägersdorf,1757,
Raid on Rochefort,1757,
Battle of Moys,1757,
Battle of Rossbach,1757,
Attack on German Flatts,1757,1757
Battle of Breslau,1757,
Battle of Leuthen,1757,,
Second Battle of Bloody Creek,1757,1757,
Anglo-Cherokee War,1758,1761,
Battle of Crown Point,1758,,
Capture of Senegal,1758,,
Siege of Olomouc,1758,,
Battle of Cartagena,1758,,
Battle on Snowshoes,1758,,
Battle of Cuddalore,1758,1758,
Raid on St Malo,1758,,
Siege of Louisbourg,1758,1758,517
Battle of Rheinberg,1758,,
Battle of Krefeld,1758,1758,
Battle of Domstadtl,1758,,
Battle of Bernetz Brook,1758,1758,
Battle of Carillon,1758,1758,
Raid on Cherbourg,1758,,
Battle of Zorndorf,1758,,
Battle of Fort Frontenac,1758,,
Battle of Saint Cast,1758,1758,
Battle of Fort Duquesne,1758,1758,
Battle of Tornow,1758,1758,
Battle of Lutterberg,1758,,
Battle of Fort Ligonier,1758,1758,
Battle of Hochkirch,1758,,17300
Siege of Madras,1758,,
Battle of Condore,1758,,
Planned French Invasion of Britain,1759,,
British expedition against Guadeloupe,1759,,
Invasion of Martinique,1759,,
Battle of Brunswick,1759,,
Battle of Bergen,1759,1759,
Battle of Ticonderoga,1759,1759
Raid on Le Havre,1759,
Battle of Fort Niagara,1759,1759
Battle of Kay,1759,
Battle of La Belle-Famille,1759,1759
Battle of Beauport,1759,1759
Battle of Minden,1759,
Battle of Kunersdorf,1759,1759
Battle of Lagos,1759,1759
Battle of Hoyerswerda,1759,1759
Battle of Frisches Haff,1759,1759
Battle of the Plains of Abraham,1759,1759
Battle of Quiberon Bay,1759,1759
Battle of Maxen,1759,
Battle of Bedara,1759,
Battle of Chinsurah,1759,
Battle of Meissen,1759,
Fort Venango,1760,
Siege of Pondicherry,1760,1761
Siege of Glatz,1760,
Battle of Wandiwash,1760,1760
Battle of Carrickfergus,1760,
Battle of Sainte-Foy,1760,1760
Battle of Landshut,1760,
Tacky's War,1760,
Siege of Dresden,1760,
Battle of Restigouche,1760,1760
Battle of Corbach,1760,1760
Battle of Emsdorf,1760,1760
Battle of Warburg,1760,1760
Battle of Liegnitz,1760,
Battle of the Thousand Islands,1760,
Battle of Kloster Kampen,1760,1760
Battle of Torgau,1760,
Capture of Belle Île,1761,
Third battle of Panipat,1761,1761
British expedition against Dominica,1761,
Battle of Villinghausen,1761,1761
Siege of Kolberg,1761,
British expedition against Martinique,1761,
Spanish invasion of Portugal,1762,1762
Battle of Havana,1762,1762
Battle of Wilhelmstahl,1762,
Battle of Burkersdorf,1762,
Battle of Lutterberg,1762,1762
Siege of Almeida,1762,
Battle of Signal Hill,1762,1762
Battle of Manila,1762,1762
Siege of Cassel,1762,1762
Battle of Freiberg,1762,
Pontiac's Rebellion,1763,1766
Russian–Circassian War,1763,1764
Siege of Fort Detroit,1763,1763
Siege of Fort Pitt,1763,1763
Battle of Bloody Run,1763,1763
Battle of Bushy Run,1763,1763
Battle of Devil's Hole Road,1763,1763
Battle of Atakpamé,1764,1764
Battle of Buxar,1764,1764
Larache expedition,1765,1765
"Russo-Turkish War, 1768-1774",1768,1774
Battle of Kagul,1768,
Koliyivschyna,1768,1769
Battle of Vromopigada,1770,1770
Siege of Kastania,1770,1770
Battle of Aspindza,1770,
Battle of Chesma,1770,1770
Battle of Larga,1770,
Battle of Lanckorona,1771,1771
Dunmore's War,1773,1774
Boston campaign,1774,1776
Battle of Kazan,1774,1774
Powder Alarm,1774,1774
Battle of Point Pleasant,1774,1774
Treaty of Alliance,1775,1783
Invasion of Canada,1775,1776
Naval operations in the American Revolutionary War,1775,1783
Western theater of the American Revolutionary War,1775,1782
Southern theater of the American Revolutionary War,1775,1782
American Revolutionary War,1775,1783
Siege of Boston,1775,1776
Battles of Lexington and Concord,1775,1775
Capture of Fort Ticonderoga,1775,1775
Battle of Crown Point,1775,1775
Battle of Chelsea Creek,1775,1775
Battle of Machias,1775,1775
Battle of Bunker Hill,1775,1775
Battle of Gloucester,1775,1775
Battle of Fort St. Jean,1775,1775
Battle of Longue-Pointe,1775,1775
Burning of Falmouth,1775,1775
Battle of Kemp's Landing,1775,1775
Battle of Great Bridge,1775,1775
Battle of Quebec,1775,1775
Chickamauga wars,1776,1794
Battle of Maonda and Mandholi,1776,
Burning of Norfolk,1776,1776
Battle of Moore's Creek Bridge NC,1776,1776
Battle of the Rice Boats,1776,1776
Battle of Nassau,1776,1776
Fortification of Dorchester Heights,1776,1776
Battle of Saint-Pierre,1776,1776
Action of 6 April 1776,1776,
Battle of the Cedars,1776,1776
Battle of Vaudreuil,1776,1776
Battle of Trois-Rivières,1776,1776
Battle of Sullivan's Island,1776,1776
First Battle of Terrenate,1776,1776
New York and New Jersey campaign,1776,1777
Battle of Long Island,1776,1776
Landing at Kip's Bay,1776,1776
Battle of Harlem Heights,1776,1776
Battle of Valcour Island,1776,1776
Battle of Pell's Point,1776,1776
Battle of White Plains,1776,1776
Battle of Fort Cumberland,1776,1776
Battle of Fort Washington,1776,1776
Battle of Fort Lee,1776,1776
Ambush of Geary,1776,
Battle of Iron Works Hill,1776,1776
Battle of Trenton,1776,1776
Philadelphia campaign,1777,1778
Forage War,1777,1777
Second Battle of Trenton,1777,1777
Battle of Princeton,1777,1777
Battle of Millstone,1777,1777
Battle of Bound Brook,1777,1777
Battle of Ridgefield,1777,1777
Battle of Thomas Creek,1777,1777
Meigs Raid,1777,
Saratoga campaign,1777,1777
Battle of Short Hills,1777,1777
Battle of Ticonderoga,1777,1777
Battle of Hubbardton,1777,1777
Battle of Fort Ann,1777,1777
Siege of Fort Stanwix,1777,1777
Battle of Oriskany,1777,1777
Battle of Bennington,1777,1777
Battle of Staten Island,1777,1777
Battle of Cooche's Bridge,1777,1777
Battle of Brandywine,1777,1777
Battle of the Clouds,1777,1777
Battle of Saratoga,1777,1777
Battle of Freeman's Farm,1777,1777
Paoli massacre,1777,1777
Battle of Germantown,1777,1777
Battle of Forts Clinton and Montgomery,1777,1777
Battle of Bemis Heights,1777,1777
Battle of Red Bank,1777,1777
Second Battle of Gloucester,1777,1777
Battle of White Marsh,1777,1777
Battle of Matson's Ford,1777,1777
War of Bavarian Succession,1778,1779
Northern theater of the American Revolutionary War after Saratoga,1778,1782
"Pillaging of Lord Selkirk's house, Kirkudbright 1778",1778,
"Burning of shipping in Whitehaven, April 1778",1778,
Blockade of Dutch Ports,1778,
Battle of Quinton's Bridge,1778,1778
Frederica Naval Action,1778,1778
North Channel naval duel,1778,1778
Battle of Crooked Billet,1778,1778
Battle of Barren Hill,1778,1778
Battle of Freetown,1778,1778
Battle of Cobleskill,1778,1778
Battle of Monmouth,1778,1778
Battle of Alligator Bridge,1778,1778
Battle of Vincennes,1778,1779
Big Runaway,1778,1778
Wyoming Valley massacre,1778,1778
Battle of Ushant,1778,1778
Siege of Pondicherry,1778,1778
Battle of Rhode Island,1778,1778
Invasion of Dominica,1778,
Siege of Boonesborough,1778,1778
Attack on German Flatts,1778,1778
Baylor Massacre,1778,1778
Little Egg Harbor massacre,1778,1778
Battle of Chestnut Neck,1778,1778
Carleton's Raid,1778,1778
Cherry Valley massacre,1778,1778
Battle of St. Lucia,1778,1778
Capture of Savannah,1778,1778
Battle of Beaufort,1779,1779
Battle of Kettle Creek,1779,1779
Battle of Kealakekua Bay,1779,1779
Battle of Brier Creek,1779,1779
Spain in the American Revolutionary War,1779,1783
Armada of 1779,1779,1779
Battle of Stono Ferry,1779,1779
Great Siege of Gibraltar,1779,1783
Battle of Grenada,1779,1779
Battle of Stony Point,1779,1779
Battle of Minisink,1779,1779
Penobscot Expedition,1779,1779
Battle of Paulus Hook,1779,1779
Battle of Newtown,1779,1779
Capture of Fort Bute,1779,1779
Battle of Lake Pontchartrain,1779,
Boyd and Parker ambush,1779,
Action of 14 September 1779,1779,1779
Siege of Savannah,1779,1779
Battle of Baton Rouge,1779,1779
Battle of Flamborough Head,1779,1779
Battle of San Fernando de Omoa,1779,1775
First Battle of Tucson,1779,1779
Combat de la Martinique,1779,1779
Second Anglo-Mysore War,1780,1784
Ottoman Invasion of Mani,1780,1780
Oconee War,1780,
Action of 8 January 1780,1780,
Battle of Cape St. Vincent,1780,1780
Battle of Young's House,1780,1780
Battle of Fort Charlotte,1780,1780
Siege of Charleston,1780,1780
Battle of Monck's Corner,1780,1780
Battle of Martinique,1780,1780
Battle of Lenud's Ferry,1780,1780
Bird's invasion of Kentucky,1780,1780
Battle of Saint Louis,1780,
Waxhaw massacre,1780,1780
Battle of Connecticut Farms,1780,1780
Battle of Mobley's Meeting House,1780,1780
Battle of Ramsour's Mill,1780,1780
Battle of Springfield,1780,1780
Huck’s Defeat,1780,1780
Battle of Colson's Mill,1780,1780
Battle of Hanging Rock,1780,1780
Action of 9 August 1780,1780,1780
Battle of Camden,1780,1780
Battle of Fishing Creek,1780,1780
Battle of Musgrove Mill,1780,1780
Battle of Pollilur,1780,1780
Battle of Black Mingo,1780,1780
Battle of Wahab's Plantation,1780,1780
Battle of Charlotte,1780,1780
Battle of Kings Mountain,1780,1780
Royalton Raid,1780,1780
Battle of Klock's Field,1780,1780
Battle of Fishdam Ford,1780,1780
Battle of Sangarará,1780,1780
Fourth Anglo-Dutch War,1781,1784
Battle of Fort Elmina,1781,
Battle of Jersey,1781,1781
Battle of Mobile,1781,1781
Battle of Cowpens,1781,1781
Battle of Cowan's Ford,1781,1781
Pyle's massacre,1781,
Battle of Pensacola,1781,1781
Battle of Guilford Court House,1781,1781
Battle of Cape Henry,1781,1781
Siege of Fort Watson,1781,1781
Battle of Porto Praya,1781,1781
Battle of Hobkirk's Hill,1781,1781
Battle of Fort Royal,1781,1781
Invasion of Tobago,1781,
Siege of Fort Motte,1781,1781
Siege of Ninety-Six,1781,1781
Francisco's Fight,1781,1781
Battle of Green Spring,1781,1781
Naval battle off Cape Breton,1781,1781
Battle of Dogger Bank,1781,1781
"Invasion of Minorca, 1781",1781,1782
Lochry's defeat,1781,1781
Battle of the Chesapeake,1781,1781
Battle of Groton Heights,1781,1781
Battle of Fort Griswold,1781,1781
Battle of Eutaw Springs,1781,1781
Battle of Lindley's Mill,1781,1781
Siege of Yorktown,1781,1781
Battle of Johnstown,1781,1781
Battle of Ushant,1781,1781
Battle of Mokuʻohai,1782,
Capture of Trincomalee,1782,
Battle of St. Kitts,1782,1782
Battle of Sadras,1782,1782
Gnadenhütten massacre,1782,1782
Battle of Roatán,1782,
Battle of Little Mountain,1782,1782
Battle of the Saintes,1782,1782
Battle of Providien,1782,1782
Battle of the Mona Passage,1782,
Capture of The Bahamas,1782,
Second Battle of Tucson,1782,1782
Crawford expedition,1782,1782
French capture of Saint Vincent,1782,
Battle of Negapatam,1782,1782
Battle of Piqua,1782,1782
Bryan Station,1782,1782
Battle of Blue Licks,1782,1782
Battle of the Combahee River,1782,1782
Battle of Trincomalee,1782,1782
Action of 18 October 1782,1782,
Battle of Cape Spartel,1782,1782
Battle of Chillicothe,1782,1782
French capture of the Turks and Caicos Islands,1783,
Battle of Cuddalore,1783,1783
Fourth Battle of Tucson,1784,1784
Kettle War,1784,1784
Northwest Indian War,1785,1795
Battle of Rach Gam–Xoai Mut,1785,1785
Logan's Raid,1786,1786
Ta Din Dang campaign,1786,1786
Battle of Karánsebes,1787,1788
Russo-Turkish War,1787,1792
Battle of Kinburn,1787,
Australian frontier wars,1788,
Battle of Fidonisi,1788,
Battle of Hogland,1788,1788
Battle of Turnhout,1789,
Battle of Reval,1789,1789
Storming of the Bastille,1789,1789
Battle of Focşani,1789,
Battle of Öland,1789,1789
Battle of Svensksund,1789,1789
Battle of Rymnik,1789,
Battle of Kepaniwai,1790,1790
1790 Footprints,1790,1790
Battle of Dingle's Mill,1790,
"Olowalu, Hawaii",1790,1790
Siege of Darwar,1790,
Battle of Patan,1790,1790
Battle of the Gulf of Yenikale,1790,1790
Battle of Vyborg Bay,1790,1790
Battle of Svensksund,1790,1790
Battle of Kerch Strait,1790,1790
Battle of Tendra,1790,
Battle of Fort Wayne,1790,1790
Hardin's Defeat,1790,1790
Harmar Campaign,1790,1790
Harmar's Defeat,1790,
Siege of Koppal,1790,
Haïtian Revolution,1791,1804
Big Bottom Massacre,1791,
Battle of Măcin,1791,1791
Battle of Kenapacomaqua,1791,1791
Battle of Cape Kaliakra,1791,1791
Battle of Tellicherry,1791,
Battle of the Wabash,1791,1791
Capture of Hooly Honore,1791,
French Revolutionary Wars,1792,1802
Polish–Russian War of 1792,1792,1792
Column of the Goddess,1792,
Siege of Seringapatam,1792,
Capture of Shimoga,1792,
Great French War,1792,1815
Battle of Mir,1792,1792
Battle of Zieleńce,1792,1792
Battle of Dubienka,1792,1792
Battle of Verdun,1792,
Battle of Valmy,1792,1792
Battle of Jemappes,1792,
First Coalition,1793,1797
French Revolutionary Wars: Campaigns of 1793,1793,
War of the Pyrenees,1793,1795
Chouannerie,1793,1815
Flanders Campaign,1793,1794
Siege of Dunkirk,1793,
Capture of San Pietro and Sant'Antioco,1793,
Revolt in the Vendée,1793,1796
Battle of Neerwinden,1793,
Siege of Mainz,1793,1793
Battle of Thouars,1793,1793
Battle of Famars,1793,1793
Siege of Bellegarde,1793,1793
Battle of Fontenay-le-Comte,1793,
Battle of Saumur,1793,1793
Battle of Arlon,1793,
Action of 18 June 1793,1793,
Battle of Nantes,1793,1793
First Battle of Châtillon,1793,
Action of 31 July 1793,1793,
Insurrection of Lyon,1793,
Battle of Luçon,1793,
Battle of Hondshoote,1793,1793
Battle of Méribel,1793,
Battle of Peyrestortes,1793,
Siege of Toulon,1793,1793
Battle of Tiffauges,1793,1793
Battle of Montaigu,1793,
Battle of Truillas,1793,1793
First Battle of Noirmoutier,1793,
First Battle of Wissembourg,1793,
Battle of Wattignies,1793,1793
Battle of La Tremblaye,1793,
Battle of Cholet,1793,
The 1793 Battle of Hightower,1793,1793
Virée de Galerne,1793,1793
Action of 20 October 1793,1793,
Battle of Laval,1793,
Battle of Entrames,1793,
Battle of Fougères,1793,1793
Battle of Granville,1793,1793
Battle of Dol,1793,
Battle of Kaiserslautern,1793,1793
Siege of Angers,1793,
Battle of Le Mans,1793,1793
Battle of Woerth,1793,
Battle of Savenay,1793,1793
Battle of Geisberg,1793,
Battle of Wissembourg,1793,
Nickajack Expedition,1794,1794
Capture of Maastricht,1794,
Battle of Arlon,1794,
Sunda Strait campaign of January 1794,1794,
Infernal columns,1794,1794
Battle of Racławice,1794,1794
Warsaw Uprising,1794,1794
Action of 23 April 1794,1794,1794
Battle of Villers-en-Cauchies,1794,
Battle of Boulou,1794,1794
Atlantic campaign of May 1794,1794,1794
Action of 5 May 1794,1794,1794
Action of 7 May 1794,1794,
Battle of Tourcoing,1794,
Battle of Tournay,1794,
Frigate action of 29 May 1794,1794,
"Lord Howe's action, or the Glorious First of June",1794,
Glorious First of June,1794,1794
Battle of Szczekociny,1794,
Battle of Chełm,1794,
Battle of Fleurus,1794,1794
Battle of Platzberg,1794,
Battle of the Vosges,1794,
Battle of Fallen Timbers,1794,1794
Battle of Boxtel,1794,1794
Battle of Aldenhoven,1794,
Battle of Maciejowice,1794,
Battle of Praga,1794,1794
Action of 6 November 1793,1794,1794
Battle of San-Lorenzo de la Muga,1794,1794
Battle of the Black Mountain,1794,
Siege of Luxembourg,1794,1795
Siege of Roses,1794,
Croisière du Grand Hiver,1794,1795
Battle of Muizenberg,1795,
Naval Battle of Genoa,1795,1795
Action of 14 February 1795,1795,
Battle of Nu'uanu,1795,1795
First Battle of Groix,1795,1795
Battle of Groix,1795,1795
Invasion of France,1795,1795
Naval Battle of Hyères Islands,1795,
Capture of Trincomalee,1795,
Battle of Krtsanisi,1795,1795
13 Vendémiaire,1795,
Action of 7 October 1795,1795,
Battle of Mainz,1795,
Battle of Loano,1795,
French Revolutionary Wars: Campaigns of 1796,1796,
Persian Expedition of 1796,1796,1796
Anglo-Spanish War,1796,
Battle of Saint-Aubin-du-Cormier,1796,
Battle of Theiningen,1796,
Battle of Krusi,1796,
Battle of Lopate,1796,
Montenotte Campaign,1796,
Battle of Montenotte,1796,
Battle of Millesimo,1796,
Second Battle of Dego,1796,
Battle of Ceva,1796,
Battle of Mondovi,1796,
Battle of Fombio,1796,
Battle of Lodi,1796,
Battle of Borghetto,1796,
Siege of Calcutta,1796,1796
Siege of Mantua,1796,
Battle of Rastatt,1796,
Battle of Ettlingen,1796,
Battle of Lonato,1796,
Battle of Castiglione,1796,1796
Battle of Neresheim,1796,
Battle of Saldanha Bay,1796,1796
Battle of Amberg,1796,1796
Battle of Würzburg,1796,
Battle of Rovereto,1796,
Battle of Bassano,1796,1796
Siege of Kehl,1796,1797
Battle of Schliengen,1796,
Battle of Calliano,1796,
Second Battle of Bassano,1796,
Battle of Caldiero,1796,
Battle of the Bridge of Arcole,1796,
Expédition d'Irlande,1796,1796
Action of 19 December 1796,1796,
Action of 13 January 1797,1797,1797
Battle of Rivoli,1797,
Action of 25 January 1797,1797,1797
Battle of Cape St. Vincent,1797,
Invasion of Trinidad,1797,
Battle of San Juan,1797,1797
Veronese Easters,1797,1797
Battle of Neuwied,1797,
Battle of Diersheim,1797,
Battle of Santa Cruz de Tenerife,1797,1797
Battle of Camperdown,1797,1797
First Battle of Zürich,1798,
Action of 12 October 1798,1798,,
French Invasion of Egypt,1798,1801,
Mediterranean campaign of 1798,1798,,
Siege of Malta,1798,,
Battle of Duncairn,1798,,
Battle of Saint Marcouf,1798,,
Irish Rebellion of 1798,1798,1798,
Battle of Prosperous,1798,1798,
Battle of Naas,1798,1798,300
Battle of Ballymore-Eustace,1798,1798,
Battle of Kilcullen,1798,1798,
Battle of Carlow,1798,1798,
Battle of Tara Hill,1798,1798,
Battle of the Harrow,1798,1798,
Battle of Oulart Hill,1798,1798,
Battle of Enniscorthy,1798,1798,
Battle of Three Rocks,1798,1798
Battle of Newtownmountkennedy,1798,1798
Action of 30 May 1798,1798,
Battle of Bunclody,1798,1798
Battle of Tuberneering,1798,1798
Battle of New Ross,1798,1798
Battle of Antrim,1798,1798
Battle of Arklow,1798,1798
Battle of Saintfield,1798,1798
Battle of Ballynahinch,1798,1798
Battle of Ovidstown,1798,1798
Battle of Foulksmills,1798,1798
Battle of Vinegar Hill,1798,1798
Action of 27 June 1798,1798,
Battle of Ballyellis,1798,1798
Quasi-War,1798,1800
The Battle of Chobrakit,1798,
Action of 15 July 1798,1798,
Battle of the Pyramids,1798,1798
Battle of the Nile,1798,1798
Action of 18 August 1798,1798,
Battle of Castlebar,1798,1798
Battle of St. George's Caye,1798,1798
Battle of Collooney,1798,1798
Battle of Ballinamuck,1798,1798
Battle of Killala,1798,1798
Peasants' War,1798,1798
Battle of Tory Island,1798,1798
Action of 24 October 1798,1798,
Capture of Minorca,1798,
Action of 14 December 1798,1798,1798
War of the Second Coalition,1799,1802
Siege of Acre,1799,
French Revolutionary Wars: Campaigns of 1799,1799,
Expedition to Holland,1799,1799
Army of the Danube,1799,
Action of 19 January 1799,1799,1799
